X,Y,Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Division,Ward_Name,Ward_ID,Hood_ID,Hood_Name,ObjectId
-79.38899,43.747045,5376142,1045692,2008,2008-06-30T04:00:00.000Z,1733,17,YORK MILLS RD,FENN AVE, ,Major Arterial,North York,43.747045,-79.38899,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Minor,0, ,Other, , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,32,,,40,,821
-79.38899,43.747045,5376143,1045692,2008,2008-06-30T04:00:00.000Z,1733,17,YORK MILLS RD,FENN AVE, ,Major Arterial,North York,43.747045,-79.38899,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Major,0, ,Other,Unknown, , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,32,,,40,,822
-79.38149,43.642945,7788479,1343484,2013,2013-01-08T05:00:00.000Z,1735,17,YORK ST,BREMNER BLVD, ,Major Arterial,Toronto and East York,43.642945,-79.38149,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,None,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,52,,,77,,823
-79.38149,43.642945,7788480,1343484,2013,2013-01-08T05:00:00.000Z,1735,17,YORK ST,BREMNER BLVD, ,Major Arterial,Toronto and East York,43.642945,-79.38149,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,52,,,77,,824
-79.38149,43.642945,7788481,1343484,2013,2013-01-08T05:00:00.000Z,1735,17,YORK ST,BREMNER BLVD, ,Major Arterial,Toronto and East York,43.642945,-79.38149,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,0,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive, , , , , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,52,,,77,,825
-79.38149,43.642945,7788482,1343484,2013,2013-01-08T05:00:00.000Z,1735,17,YORK ST,BREMNER BLVD, ,Major Arterial,Toronto and East York,43.642945,-79.38149,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Other Property Owner,unknown, ,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,52,,,77,,826
-79.38149,43.642945,7788483,1343484,2013,2013-01-08T05:00:00.000Z,1735,17,YORK ST,BREMNER BLVD, ,Major Arterial,Toronto and East York,43.642945,-79.38149,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,Major,0,Unknown,Other, , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,52,,,77,,827
-79.51129,43.618345,5247585,1108100,2009,2009-06-03T04:00:00.000Z,1750,17,EVANS Ave,ISLINGTON Ave, ,Major Arterial,Etobicoke York,43.618345,-79.51129,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes,Yes, , ,22,,,17,,828
-79.51129,43.618345,5247586,1108100,2009,2009-06-03T04:00:00.000Z,1750,17,EVANS Ave,ISLINGTON Ave, ,Major Arterial,Etobicoke York,43.618345,-79.51129,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,30 to 34,None,0,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Unknown, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes,Yes, , ,22,,,17,,829
-79.51129,43.618345,5247587,1108100,2009,2009-06-03T04:00:00.000Z,1750,17,EVANS Ave,ISLINGTON Ave, ,Major Arterial,Etobicoke York,43.618345,-79.51129,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,0 to 4,Minor,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes,Yes, , ,22,,,17,,830
-79.51129,43.618345,5247588,1108100,2009,2009-06-03T04:00:00.000Z,1750,17,EVANS Ave,ISLINGTON Ave, ,Major Arterial,Etobicoke York,43.618345,-79.51129,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,35 to 39,Minor,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes,Yes, , ,22,,,17,,831
-79.51129,43.618345,5247589,1108100,2009,2009-06-03T04:00:00.000Z,1750,17,EVANS Ave,ISLINGTON Ave, ,Major Arterial,Etobicoke York,43.618345,-79.51129,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes,Yes, , ,22,,,17,,832
-79.51129,43.618345,5247590,1108100,2009,2009-06-03T04:00:00.000Z,1750,17,EVANS Ave,ISLINGTON Ave, ,Major Arterial,Etobicoke York,43.618345,-79.51129,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,Major,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes,Yes, , ,22,,,17,,833
-79.17079,43.808345,5292406,1127732,2009,2009-08-29T04:00:00.000Z,1800,18,SHEPPARD AVE E,MEADOWVALE RD, ,Major Arterial,Scarborough,43.808345,-79.17079,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,60 to 64,Major,0,East,Motorcycle,Turning Left,Disobeyed Traffic Control,Normal, , , , , , , , ,Yes,Yes, , , , , ,Yes,Yes, , ,42,,,131,,834
-79.17079,43.808345,5292407,1127732,2009,2009-08-29T04:00:00.000Z,1800,18,SHEPPARD AVE E,MEADOWVALE RD, ,Major Arterial,Scarborough,43.808345,-79.17079,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes,Yes, , , , , ,Yes,Yes, , ,42,,,131,,835
-79.17079,43.808345,5292408,1127732,2009,2009-08-29T04:00:00.000Z,1800,18,SHEPPARD AVE E,MEADOWVALE RD, ,Major Arterial,Scarborough,43.808345,-79.17079,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,Minimal,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , , , ,Yes,Yes, , ,42,,,131,,836
-79.222965,43.760314,7893609,1387956,2013,2013-10-14T04:00:00.000Z,1800,18,LAWRENCE Ave E,GREENHOLM CRCL, ,Major Arterial,Scarborough,43.760314,-79.222965,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,0,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol", , , , , , ,Yes, ,Yes, , , , , , ,Yes,Yes,Yes, ,43,,,137,,837
-79.222965,43.760314,7893610,1387956,2013,2013-10-14T04:00:00.000Z,1800,18,LAWRENCE Ave E,GREENHOLM CRCL, ,Major Arterial,Scarborough,43.760314,-79.222965,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,0,South,Other, , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes,Yes,Yes, ,43,,,137,,838
-79.222965,43.760314,7893611,1387956,2013,2013-10-14T04:00:00.000Z,1800,18,LAWRENCE Ave E,GREENHOLM CRCL, ,Major Arterial,Scarborough,43.760314,-79.222965,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,0,South,Other, , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes,Yes,Yes, ,43,,,137,,839
-79.217136,43.779742,8000204,143362651,2014,2014-11-24T05:00:00.000Z,1800,18,ELLESMERE RD,MILITARY TRL, ,Major Arterial,Scarborough,43.779742,-79.217136,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Driver,25 to 29,Fatal,44,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol", , , , , , , , ,Yes, , , , , , ,Yes,Yes,Yes, ,43,,,135,,840
-79.217136,43.779742,8000205,143362651,2014,2014-11-24T05:00:00.000Z,1800,18,ELLESMERE RD,MILITARY TRL, ,Major Arterial,Scarborough,43.779742,-79.217136,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Driver,20 to 24,None,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Unknown, , , , , , , , ,Yes, , , , , , ,Yes,Yes,Yes, ,43,,,135,,841
-79.340831,43.727652,80897179,8000300733,2018,2018-02-16T05:00:00.000Z,1800,18,DON MILLS RD,BARBER GREENE RD, ,Major Arterial,North York,43.727652,-79.340831,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,35 to 39,Major,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,33,,,42,,842
-79.340831,43.727652,80897180,8000300733,2018,2018-02-16T05:00:00.000Z,1800,18,DON MILLS RD,BARBER GREENE RD, ,Major Arterial,North York,43.727652,-79.340831,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,35 to 39,Minor,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,33,,,42,,843
-79.340831,43.727652,80897181,8000300733,2018,2018-02-16T05:00:00.000Z,1800,18,DON MILLS RD,BARBER GREENE RD, ,Major Arterial,North York,43.727652,-79.340831,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,Minor,0,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,33,,,42,,844
-79.340831,43.727652,80897182,8000300733,2018,2018-02-16T05:00:00.000Z,1800,18,DON MILLS RD,BARBER GREENE RD, ,Major Arterial,North York,43.727652,-79.340831,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,Minor,0,North,"Automobile, Station Wagon",Turning Left,Improper Turn,Inattentive, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,33,,,42,,845
-79.233043,43.758113,80933834,7001875614,2017,2017-10-16T04:00:00.000Z,1800,18,LAWRENCE AVE E,GREENCEDAR CRCT, ,Major Arterial,Scarborough,43.758113,-79.233043,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,45 to 49,Major,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,43,,,137,,846
-79.233043,43.758113,80933835,7001875614,2017,2017-10-16T04:00:00.000Z,1800,18,LAWRENCE AVE E,GREENCEDAR CRCT, ,Major Arterial,Scarborough,43.758113,-79.233043,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,15 to 19,None,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,43,,,137,,847
-79.233043,43.758113,80933836,7001875614,2017,2017-10-16T04:00:00.000Z,1800,18,LAWRENCE AVE E,GREENCEDAR CRCT, ,Major Arterial,Scarborough,43.758113,-79.233043,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,Minor,0,West,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,43,,,137,,848
-79.233043,43.758113,80933837,7001875614,2017,2017-10-16T04:00:00.000Z,1800,18,LAWRENCE AVE E,GREENCEDAR CRCT, ,Major Arterial,Scarborough,43.758113,-79.233043,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,45 to 49,Minor,0,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,43,,,137,,849
-79.39289,43.674745,7848846,1369145,2013,2013-08-02T04:00:00.000Z,1802,18,DAVENPORT Rd,BELMONT St, ,Major Arterial,Toronto and East York,43.674745,-79.39289,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,20 to 24,None,0,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes,Yes, , ,53,,,95,,850
-79.39289,43.674745,7848847,1369145,2013,2013-08-02T04:00:00.000Z,1802,18,DAVENPORT Rd,BELMONT St, ,Major Arterial,Toronto and East York,43.674745,-79.39289,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,25 to 29,Major,0,East,Bicycle,Going Ahead, , , , , ,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes,Yes, , ,53,,,95,,851
-79.246219,43.773245,80177976,4003154882,2014,2014-10-22T04:00:00.000Z,1803,18,PARKINGTON CRES,ELLESMERE RD, ,Major Arterial,Scarborough,43.773245,-79.246219,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Non-Fatal Injury,Pedestrian Collisions,Truck Driver,65 to 69,None,0,South,Truck - Open,Turning Left,Driving Properly,Normal, , , , , , ,Yes, ,Yes, ,Yes, , , , ,Yes,Yes, , ,43,,,137,,852
-79.246219,43.773245,80177977,4003154882,2014,2014-10-22T04:00:00.000Z,1803,18,PARKINGTON CRES,ELLESMERE RD, ,Major Arterial,Scarborough,43.773245,-79.246219,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,0,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive, , , , , , ,Yes, ,Yes, ,Yes, , , , ,Yes,Yes, , ,43,,,137,,853
-79.246219,43.773245,80177978,4003154882,2014,2014-10-22T04:00:00.000Z,1803,18,PARKINGTON CRES,ELLESMERE RD, ,Major Arterial,Scarborough,43.773245,-79.246219,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,0,South, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, ,Yes, , , , ,Yes,Yes, , ,43,,,137,,854
-79.48952,43.686984,7874534,1380288,2013,2013-10-11T04:00:00.000Z,1807,18,EGLINTON AVE W,WESTON RD, ,Major Arterial,Etobicoke York,43.686984,-79.48952,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,0,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal, , , , , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,12,,,115,,855
-79.48952,43.686984,7874535,1380288,2013,2013-10-11T04:00:00.000Z,1807,18,EGLINTON AVE W,WESTON RD, ,Major Arterial,Etobicoke York,43.686984,-79.48952,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Other Property Owner,unknown, ,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,12,,,115,,856
-79.48952,43.686984,7895722,1380288,2013,2013-10-11T04:00:00.000Z,1807,18,EGLINTON AVE W,WESTON RD, ,Major Arterial,Etobicoke York,43.686984,-79.48952,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,10 to 14,Major,0,Unknown,"Automobile, Station Wagon", , , ,Other / Undefined,Other,Normal, , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,12,,,115,,857
-79.48952,43.686984,7895723,1380288,2013,2013-10-11T04:00:00.000Z,1807,18,EGLINTON AVE W,WESTON RD, ,Major Arterial,Etobicoke York,43.686984,-79.48952,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown, ,0, ,"Automobile, Station Wagon", , , , , , , , , ,Yes, ,Yes, , , , , , ,Yes,Yes, , ,12,,,115,,858
-79.36859,43.652145,6214560,1199427,2010,2010-10-02T04:00:00.000Z,1810,18,ADELAIDE ST E,SHERBOURNE ST, ,Major Arterial,Toronto and East York,43.652145,-79.36859,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Motorcycle Driver,40 to 44,Major,0,South,Motorcycle,Going Ahead,Disobeyed Traffic Control,Normal, , , , , , , , ,Yes,Yes, , , , , ,Yes,Yes, , ,51,,,73,,859
-79.36859,43.652145,6214561,1199427,2010,2010-10-02T04:00:00.000Z,1810,18,ADELAIDE ST E,SHERBOURNE ST, ,Major Arterial,Toronto and East York,43.652145,-79.36859,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes,Yes, , , , , ,Yes,Yes, , ,51,,,73,,860
-79.36859,43.652145,6214562,1199427,2010,2010-10-02T04:00:00.000Z,1810,18,ADELAIDE ST E,SHERBOURNE ST, ,Major Arterial,Toronto and East York,43.652145,-79.36859,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,20 to 24,None,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , , , ,Yes,Yes, , ,51,,,73,,861
-79.373103,43.711814,80631921,4003405816,2014,2014-12-01T05:00:00.000Z,1811,18,EGLINTON AVE E,HANNA RD,58 m West of,Major Arterial,North York,43.711814,-79.373103,Intersection,Non Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,25 to 29,Major,0,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Unknown, , , , , , , , ,Yes, , , , , , ,Yes,Yes, , ,53,,,56,,862
-79.373103,43.711814,80631922,4003405816,2014,2014-12-01T05:00:00.000Z,1811,18,EGLINTON AVE E,HANNA RD,58 m West of,Major Arterial,North York,43.711814,-79.373103,Intersection,Non Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,30 to 34,None,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , ,Yes,Yes, , ,53,,,56,,863
-79.53279,43.754045,6693336,1261658,2011,2011-09-02T04:00:00.000Z,1815,18,FINCH Aven W,HIGHWAY 400  N, ,Expressway,Etobicoke York,43.754045,-79.53279,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,55 to 59,None,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,31,,,21,,864
-79.53279,43.754045,6693337,1261658,2011,2011-09-02T04:00:00.000Z,1815,18,FINCH Aven W,HIGHWAY 400  N, ,Expressway,Etobicoke York,43.754045,-79.53279,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,50 to 54,Minimal,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,31,,,21,,865
-79.53279,43.754045,6693338,1261658,2011,2011-09-02T04:00:00.000Z,1815,18,FINCH Aven W,HIGHWAY 400  N, ,Expressway,Etobicoke York,43.754045,-79.53279,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,70 to 74,Major,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,31,,,21,,866
-79.53279,43.754045,6693339,1261658,2011,2011-09-02T04:00:00.000Z,1815,18,FINCH Aven W,HIGHWAY 400  N, ,Expressway,Etobicoke York,43.754045,-79.53279,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,50 to 54,Minimal,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,31,,,21,,867
-79.53279,43.754045,6693340,1261658,2011,2011-09-02T04:00:00.000Z,1815,18,FINCH Aven W,HIGHWAY 400  N, ,Expressway,Etobicoke York,43.754045,-79.53279,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,25 to 29,Minimal,0,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,31,,,21,,868
-79.28969,43.733045,5439238,1073449,2008,2008-11-08T05:00:00.000Z,1820,18,WARDEN AVE,BERTRAND AVE, ,Major Arterial,Scarborough,43.733045,-79.28969,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, , ,41,,,119,,869
-79.28969,43.733045,5439239,1073449,2008,2008-11-08T05:00:00.000Z,1820,18,WARDEN AVE,BERTRAND AVE, ,Major Arterial,Scarborough,43.733045,-79.28969,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Turning Movement,Driver,45 to 49,None,0,West,"Automobile, Station Wagon",Turning Right,Disobeyed Traffic Control,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, , ,41,,,119,,870
-79.28969,43.733045,5439240,1073449,2008,2008-11-08T05:00:00.000Z,1820,18,WARDEN AVE,BERTRAND AVE, ,Major Arterial,Scarborough,43.733045,-79.28969,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Turning Movement,Driver,40 to 44,Major,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, , ,41,,,119,,871
-79.222179,43.778483,80632081,6001365744,2016,2016-08-03T04:00:00.000Z,1822,18,ELLESMERE RD,HELICON GT, ,Major Arterial,Scarborough,43.778483,-79.222179,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,60 to 64,Minimal,0,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive, , , , , , , , ,Yes, , , , , , ,Yes,Yes, , ,43,,,135,,872
-79.222179,43.778483,80632082,6001365744,2016,2016-08-03T04:00:00.000Z,1822,18,ELLESMERE RD,HELICON GT, ,Major Arterial,Scarborough,43.778483,-79.222179,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,55 to 59,Major,0,South,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , ,Yes,Yes, , ,43,,,135,,873
-79.371227,43.770285,80886170,7001814947,2017,2017-10-06T04:00:00.000Z,1825,18,SHEPPARD  AVE E,PROVOST DR, ,Major Arterial,North York,43.770285,-79.371227,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,0,Unknown, , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes,Yes, , ,33,,,52,,874
-79.371227,43.770285,80886171,7001814947,2017,2017-10-06T04:00:00.000Z,1825,18,SHEPPARD  AVE E,PROVOST DR, ,Major Arterial,North York,43.770285,-79.371227,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,70 to 74,Minimal,0, , , , , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes,Yes, , ,33,,,52,,875
-79.371227,43.770285,80886172,7001814947,2017,2017-10-06T04:00:00.000Z,1825,18,SHEPPARD  AVE E,PROVOST DR, ,Major Arterial,North York,43.770285,-79.371227,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,75 to 79,Minimal,0, , , , , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes,Yes, , ,33,,,52,,876
